0,1,2,3,4,5,label
2.408333333333334E+009,1.950728595256805E-001,4.216125234961510E-002,-2.681054640561342E-003,1.060022477759048E-004,,Corridor
2.408500000000000E+009,1.943036019802094E-001,4.183707386255264E-002,-2.716490998864174E-003,2.271550620207563E-004,,Corridor
2.408666666666667E+009,1.936374008655548E-001,4.111970588564873E-002,-2.551422221586108E-003,2.655019052326679E-004,,Corridor
2.408833333333334E+009,1.931518614292145E-001,4.025506600737572E-002,-2.643895102664828E-003,4.559540830086917E-004,,Corridor
2.409000000000000E+009,1.921747177839279E-001,3.939235210418701E-002,-2.595205325633287E-003,6.461986340582371E-004,,Corridor
2.409166666666667E+009,1.913318634033203E-001,3.829251974821091E-002,-2.493503736332059E-003,6.414305535145104E-004,,Corridor
2.409333333333334E+009,1.903883069753647E-001,3.741585835814476E-002,-2.376716816797853E-003,5.615674308501184E-004,,Corridor
2.409500000000000E+009,1.892093122005463E-001,3.599352762103081E-002,-2.364314626902342E-003,6.498806760646403E-004,,Corridor
2.409666666666667E+009,1.883663237094879E-001,3.456074744462967E-002,-2.249047625809908E-003,8.119538542814553E-004,,Corridor
2.409833333333334E+009,1.873400509357452E-001,3.314474597573280E-002,-2.106908475980163E-003,8.155229152180255E-004,,Corridor
2.410000000000000E+009,1.863909959793091E-001,3.168088942766190E-002,-2.060766331851482E-003,8.083546417765319E-004,,Corridor
2.410166666666667E+009,1.854107677936554E-001,2.997155860066414E-002,-1.925023621879518E-003,9.151538251899183E-004,,Corridor
2.410333333333334E+009,1.846636831760407E-001,2.818871848285198E-002,-1.665347372181714E-003,7.411073311232030E-004,,Corridor
2.410500000000000E+009,1.836818754673004E-001,2.630943991243839E-002,-1.738368184305728E-003,9.394381195306778E-004,,Corridor
2.410666666666667E+009,1.829370707273483E-001,2.422324568033218E-002,-1.649669837206602E-003,8.720693876966834E-004,,Corridor
2.410833333333334E+009,1.822271049022675E-001,2.211249247193337E-002,-1.808093860745430E-003,7.865650695748627E-004,,Corridor
2.411000000000000E+009,1.815043538808823E-001,2.011953480541706E-002,-1.651436323300004E-003,8.503282442688942E-004,,Corridor
2.411166666666667E+009,1.810445934534073E-001,1.796937361359596E-002,-1.702138804830611E-003,6.580259068869054E-004,,Corridor
2.411333333333334E+009,1.805734336376190E-001,1.567612960934639E-002,-1.748388749547303E-003,5.790007999166846E-004,,Corridor
2.411500000000000E+009,1.801604628562927E-001,1.314522419124842E-002,-1.620416296645999E-003,5.950695485807955E-004,,Corridor
2.411666666666667E+009,1.798614859580994E-001,1.104877144098282E-002,-1.847801031544805E-003,5.742713692598045E-004,,Corridor
2.411833333333334E+009,1.795456409454346E-001,8.704426698386669E-003,-1.935811713337898E-003,5.046956357546151E-004,,Corridor
2.412000000000000E+009,1.797066181898117E-001,6.196198053658009E-003,-2.055535791441798E-003,5.393885076045990E-004,,Corridor
2.412166666666667E+009,1.798459440469742E-001,4.046396352350712E-003,-2.041782485321164E-003,6.295439670793712E-004,,Corridor
2.412333333333334E+009,1.798801720142365E-001,1.711163087747991E-003,-2.035415265709162E-003,7.015864830464125E-004,,Corridor
2.412500000000000E+009,1.804170906543732E-001,-5.365071701817215E-004,-2.259008120745421E-003,7.286829641088843E-004,,Corridor
2.412666666666667E+009,1.808493435382843E-001,-3.011986147612333E-003,-2.060724887996912E-003,8.717311429791153E-004,,Corridor
2.412833333333334E+009,1.816227734088898E-001,-5.394996143877506E-003,-2.462519798427820E-003,9.320802055299282E-004,,Corridor
2.413000000000000E+009,1.823073923587799E-001,-7.516616955399513E-003,-2.543338108807802E-003,1.062993193045259E-003,,Corridor
2.413166666666667E+009,1.830352693796158E-001,-9.660924784839153E-003,-2.550397533923388E-003,1.209836103953421E-003,,Corridor
2.413333333333334E+009,1.839633882045746E-001,-1.193807926028967E-002,-2.521906280890107E-003,1.407406525686383E-003,,Corridor
2.413500000000000E+009,1.847863495349884E-001,-1.418450754135847E-002,-2.398734213784337E-003,1.692700781859458E-003,,Corridor
2.413666666666667E+009,1.859493553638458E-001,-1.613167487084866E-002,-2.614726312458515E-003,1.825801795348525E-003,,Corridor
2.413833333333334E+009,1.869363188743591E-001,-1.814386993646622E-002,-2.362101105973125E-003,1.883175456896424E-003,,Corridor
2.414000000000000E+009,1.879611760377884E-001,-2.013917453587055E-002,-2.350244903936982E-003,2.028443850576878E-003,,Corridor
2.414166666666667E+009,1.890672445297241E-001,-2.171176671981812E-002,-2.169533167034388E-003,2.304203808307648E-003,,Corridor
2.414333333333334E+009,1.901788860559464E-001,-2.377005666494370E-002,-2.049518050625920E-003,2.367848996073008E-003,,Corridor
2.414500000000000E+009,1.914221644401550E-001,-2.519364096224308E-002,-2.036577090620995E-003,2.554817823693156E-003,,Corridor
2.414666666666667E+009,1.923814564943314E-001,-2.676104567945004E-002,-1.833916758187115E-003,2.625512657687068E-003,,Corridor
2.414833333333334E+009,1.934542357921600E-001,-2.804219536483288E-002,-1.511657377704978E-003,2.880876883864403E-003,,Corridor
2.415000000000000E+009,1.945028007030487E-001,-2.932962588965893E-002,-1.372314058244228E-003,2.964190207421780E-003,,Corridor
2.415166666666667E+009,1.958067417144775E-001,-3.033468127250671E-002,-1.371551887132227E-003,2.771495142951608E-003,,Corridor
2.415333333333334E+009,1.968317776918411E-001,-3.139948844909668E-002,-1.207150518894196E-003,2.852313686162233E-003,,Corridor
2.415500000000000E+009,1.979500949382782E-001,-3.218627721071243E-002,-1.005098689347506E-003,2.942701103165746E-003,,Corridor
2.415666666666667E+009,1.987740993499756E-001,-3.295444697141647E-002,-9.611255954951048E-004,2.985948231071234E-003,,Corridor
2.415833333333334E+009,1.995237469673157E-001,-3.372428566217423E-002,-7.214828510768712E-004,3.005508566275239E-003,,Corridor
2.416000000000000E+009,2.003678381443024E-001,-3.429082036018372E-002,-7.027735118754208E-004,3.073765430599451E-003,,Corridor
2.416166666666667E+009,2.010315358638763E-001,-3.479621186852455E-002,-4.615332582034171E-004,3.079873509705067E-003,,Corridor
2.416333333333334E+009,2.016417384147644E-001,-3.516816720366478E-002,-3.926857607439160E-004,3.200779436156154E-003,,Corridor
2.416500000000000E+009,2.020328342914581E-001,-3.559252619743347E-002,-2.756710164248943E-004,3.031512722373009E-003,,Corridor
2.416666666666667E+009,2.023126482963562E-001,-3.601774573326111E-002,-8.350014104507864E-005,3.135300008580089E-003,,Corridor
2.416833333333334E+009,2.025188952684403E-001,-3.599430248141289E-002,7.160342647694051E-005,3.133657388389111E-003,,Corridor
2.417000000000000E+009,2.027201503515244E-001,-3.619718924164772E-002,8.464604616165161E-005,2.935555065050721E-003,,Corridor
2.417166666666667E+009,2.024746835231781E-001,-3.613594174385071E-002,3.353281645104289E-004,3.080484457314014E-003,,Corridor
2.417333333333334E+009,2.022583186626434E-001,-3.608092293143272E-002,4.579802043735981E-004,3.006202401593328E-003,,Corridor
2.417500000000000E+009,2.021143585443497E-001,-3.619512543082237E-002,5.512050120159984E-004,3.014168003574014E-003,,Corridor
2.417666666666667E+009,2.016192525625229E-001,-3.606936708092690E-002,8.641663007438183E-004,2.845224924385548E-003,,Corridor
2.417833333333334E+009,2.012896835803986E-001,-3.588572144508362E-002,9.094226406887174E-004,2.889745403081179E-003,,Corridor
2.418000000000000E+009,2.007398456335068E-001,-3.568550571799278E-002,9.720730013214052E-004,2.812460297718644E-003,,Corridor
2.418166666666667E+009,2.001667022705078E-001,-3.569358959794045E-002,9.749281452968717E-004,2.761095995083451E-003,,Corridor
2.418333333333334E+009,1.993696242570877E-001,-3.560104221105576E-002,1.249411725439131E-003,2.650053473189473E-003,,Corridor
2.418500000000000E+009,1.985598951578140E-001,-3.566965088248253E-002,1.336920657195151E-003,2.527485368773341E-003,,Corridor
2.418666666666667E+009,1.977616101503372E-001,-3.573710843920708E-002,1.304948586039245E-003,2.466315403580666E-003,,Corridor
2.418833333333334E+009,1.967364996671677E-001,-3.589169681072235E-002,1.567761879414320E-003,2.199715469032526E-003,,Corridor
2.419000000000000E+009,1.956957280635834E-001,-3.623367473483086E-002,1.660323236137629E-003,2.144189551472664E-003,,Corridor
2.419166666666667E+009,1.946340501308441E-001,-3.662771359086037E-002,1.538959098979831E-003,1.981790876016021E-003,,Corridor
2.419333333333334E+009,1.934743374586105E-001,-3.718225657939911E-002,1.612047082744539E-003,1.917136367410421E-003,,Corridor
2.419500000000000E+009,1.921099126338959E-001,-3.766377642750740E-002,1.613735221326351E-003,1.835015835240483E-003,,Corridor
2.419666666666667E+009,1.907208561897278E-001,-3.854284808039665E-002,1.645741518586874E-003,1.646894495934248E-003,,Corridor
2.419833333333334E+009,1.893467456102371E-001,-3.936474025249481E-002,1.559997210279107E-003,1.453326782211661E-003,,Corridor
2.420000000000000E+009,1.880452334880829E-001,-4.019742086529732E-002,1.618714188225567E-003,1.386899733915925E-003,,Corridor
2.420166666666667E+009,1.866043061017990E-001,-4.127711430191994E-002,1.432971446774900E-003,1.406052033416927E-003,,Corridor
2.420333333333334E+009,1.851425170898438E-001,-4.248560592532158E-002,1.635156804695725E-003,1.349582453258336E-003,,Corridor
2.420500000000000E+009,1.835578829050064E-001,-4.383527114987373E-002,1.546781277284026E-003,1.281036529690027E-003,,Corridor
2.420666666666667E+009,1.822008192539215E-001,-4.485439881682396E-002,1.498551690019667E-003,1.258903183043003E-003,,Corridor
2.420833333333334E+009,1.804830431938171E-001,-4.648656025528908E-002,1.404244801960886E-003,1.169858267530799E-003,,Corridor
2.421000000000000E+009,1.792298555374146E-001,-4.807557910680771E-002,1.500338083133102E-003,1.252643764019013E-003,,Corridor
2.421166666666667E+009,1.780100464820862E-001,-4.969428852200508E-002,1.451385207474232E-003,1.194607233628631E-003,,Corridor
2.421333333333334E+009,1.761909723281860E-001,-5.107386037707329E-002,1.399730914272368E-003,1.111844088882208E-003,,Corridor
2.421500000000000E+009,1.750931888818741E-001,-5.314075946807861E-002,1.446645474061370E-003,1.131858909502626E-003,,Corridor
2.421666666666667E+009,1.739069670438767E-001,-5.471084639430046E-002,1.574233639985323E-003,1.152051263488829E-003,,Corridor
2.421833333333334E+009,1.729236245155335E-001,-5.661994591355324E-002,1.475722878240049E-003,1.085672061890364E-003,,Corridor
2.422000000000000E+009,1.716724038124085E-001,-5.818032100796700E-002,1.417483319528401E-003,9.037983836606145E-004,,Corridor
2.422166666666667E+009,1.710267364978790E-001,-6.026650965213776E-002,1.510951551608741E-003,9.209249983541668E-004,,Corridor
2.422333333333334E+009,1.699722558259964E-001,-6.215410679578781E-002,1.516078133136034E-003,9.127765079028904E-004,,Corridor
2.422500000000000E+009,1.693479120731354E-001,-6.398925930261612E-002,1.456512953154743E-003,9.238797356374562E-004,,Corridor
2.422666666666667E+009,1.686397939920425E-001,-6.572898477315903E-002,1.537159318104386E-003,8.955913945101202E-004,,Corridor
2.422833333333334E+009,1.682991981506348E-001,-6.772714108228684E-002,1.629716716706753E-003,8.597414707764983E-004,,Corridor
2.423000000000000E+009,1.677668094635010E-001,-6.974849849939346E-002,1.563047873787582E-003,8.671362302266061E-004,,Corridor
2.423166666666667E+009,1.673626154661179E-001,-7.160764932632446E-002,1.534763840027154E-003,7.832395494915545E-004,,Corridor
2.423333333333334E+009,1.671607941389084E-001,-7.347744703292847E-002,1.539702177979052E-003,6.223263917490840E-004,,Corridor
2.423500000000000E+009,1.669044643640518E-001,-7.518382370471954E-002,1.541698700748384E-003,7.871952839195728E-004,,Corridor
2.423666666666667E+009,1.669317185878754E-001,-7.711305469274521E-002,1.430143020115793E-003,7.796912686899304E-004,,Corridor
2.423833333333334E+009,1.667834371328354E-001,-7.861595600843430E-002,1.648743404075503E-003,6.086471839807928E-004,,Corridor
2.424000000000000E+009,1.669225692749023E-001,-8.044135570526123E-002,1.571613131090999E-003,7.109100115485489E-004,,Corridor
2.424166666666667E+009,1.669988930225372E-001,-8.198889344930649E-002,1.712075085379183E-003,5.046757869422436E-004,,Corridor
2.424333333333334E+009,1.672696471214294E-001,-8.349087089300156E-002,1.620299415662885E-003,5.177097627893090E-004,,Corridor
2.424500000000000E+009,1.674853563308716E-001,-8.511765301227570E-002,1.627972000278533E-003,6.792316562496126E-004,,Corridor
2.424666666666667E+009,1.677159965038300E-001,-8.647695183753967E-002,1.548956613987684E-003,4.882300854660571E-004,,Corridor
2.424833333333334E+009,1.681639403104782E-001,-8.769117295742035E-002,1.697989529930055E-003,5.599548458121717E-004,,Corridor
2.425000000000000E+009,1.685375422239304E-001,-8.877066522836685E-002,1.586998929269612E-003,5.199897568672895E-004,,Corridor
2.425166666666667E+009,1.687688976526260E-001,-8.994355052709580E-002,1.622959738597274E-003,3.645863325800747E-004,,Corridor
2.425333333333334E+009,1.690587103366852E-001,-9.086205810308456E-002,1.621687086299062E-003,3.942505572922528E-004,,Corridor
2.425500000000000E+009,1.695344597101212E-001,-9.191306680440903E-002,1.666690572164953E-003,3.372310602571815E-004,,Corridor
2.425666666666667E+009,1.698587387800217E-001,-9.262087941169739E-002,1.537944190204144E-003,2.304087392985821E-004,,Corridor
2.425833333333334E+009,1.701642125844955E-001,-9.351005405187607E-002,1.681014429777861E-003,3.568171232473105E-004,,Corridor
2.426000000000000E+009,1.706308424472809E-001,-9.396303445100784E-002,1.610450097359717E-003,3.148217510897666E-004,,Corridor
2.426166666666667E+009,1.709694415330887E-001,-9.463638067245483E-002,1.895111636258662E-003,4.148152074776590E-004,,Corridor
2.426333333333334E+009,1.710882931947708E-001,-9.520827978849411E-002,1.772611634805799E-003,2.599282888695598E-004,,Corridor
2.426500000000000E+009,1.714906692504883E-001,-9.568503499031067E-002,1.769157359376550E-003,2.548187039792538E-004,,Corridor
2.426666666666667E+009,1.717669516801834E-001,-9.608367085456848E-002,1.854588277637959E-003,2.148781204596162E-004,,Corridor
2.426833333333334E+009,1.720821410417557E-001,-9.655969589948654E-002,1.911467639729381E-003,4.332537937443703E-004,,Corridor
2.427000000000000E+009,1.721065342426300E-001,-9.694125503301621E-002,1.934680971316993E-003,3.244832914788276E-004,,Corridor
2.427166666666667E+009,1.722115874290466E-001,-9.723034501075745E-002,1.925982651300728E-003,1.267120969714597E-004,,Corridor
2.427333333333334E+009,1.720927953720093E-001,-9.764139354228973E-002,2.028533490374684E-003,1.931013393914327E-004,,Corridor
2.427500000000000E+009,1.718912124633789E-001,-9.798310697078705E-002,2.136804861947894E-003,9.897761628963053E-005,,Corridor
2.427666666666667E+009,1.716363579034805E-001,-9.828255325555801E-002,2.221222734078765E-003,-1.222453829541337E-005,,Corridor
2.427833333333334E+009,1.713363230228424E-001,-9.854678809642792E-002,2.293339930474758E-003,-7.348114013439044E-005,,Corridor
2.428000000000000E+009,1.708880662918091E-001,-9.901469200849533E-002,2.241476206108928E-003,-1.166650763479993E-004,,Corridor
2.428166666666667E+009,1.705324053764343E-001,-9.934450685977936E-002,2.340238308534026E-003,-3.686765849124640E-004,,Corridor
2.428333333333334E+009,1.699287444353104E-001,-9.996081143617630E-002,2.358642173931003E-003,-4.096689517609775E-004,,Corridor
2.428500000000000E+009,1.691232323646545E-001,-1.002795547246933E-001,2.488432452082634E-003,-5.083309952169657E-004,,Corridor
2.428666666666667E+009,1.684196889400482E-001,-1.008164808154106E-001,2.525462303310633E-003,-6.947914371266961E-004,,Corridor
2.428833333333334E+009,1.675548404455185E-001,-1.013697981834412E-001,2.361197490245104E-003,-9.287728462368250E-004,,Corridor
2.429000000000000E+009,1.664762943983078E-001,-1.021948903799057E-001,2.336648292839527E-003,-1.032331027090550E-003,,Corridor
2.429166666666667E+009,1.655012965202332E-001,-1.028912439942360E-001,2.385210478678346E-003,-1.174197299405932E-003,,Corridor
2.429333333333334E+009,1.640059649944305E-001,-1.034394726157188E-001,2.177242189645767E-003,-1.126495422795415E-003,,Corridor
2.429500000000000E+009,1.629425585269928E-001,-1.043877080082893E-001,2.109987894073129E-003,-1.437172875739634E-003,,Corridor
2.429666666666667E+009,1.615795642137528E-001,-1.050247177481651E-001,1.981641398742795E-003,-1.531375572085381E-003,,Corridor
2.429833333333334E+009,1.600547879934311E-001,-1.059352606534958E-001,1.795434043742716E-003,-1.578065450303257E-003,,Corridor
2.430000000000000E+009,1.585393846035004E-001,-1.069115400314331E-001,1.733851153403521E-003,-1.605808734893799E-003,,Corridor
2.430166666666667E+009,1.570575833320618E-001,-1.078407913446426E-001,1.535836490802467E-003,-1.655437168665230E-003,,Corridor
2.430333333333334E+009,1.554901152849197E-001,-1.086613535881043E-001,1.349687692709267E-003,-1.692141522653401E-003,,Corridor
2.430500000000000E+009,1.538300812244415E-001,-1.095894426107407E-001,1.282482524402440E-003,-1.641935668885708E-003,,Corridor
2.430666666666667E+009,1.526966392993927E-001,-1.106558293104172E-001,1.286816084757447E-003,-1.749238115735352E-003,,Corridor
2.430833333333334E+009,1.510741263628006E-001,-1.116769388318062E-001,1.164263114333153E-003,-1.563883852213621E-003,,Corridor
2.431000000000000E+009,1.496390700340271E-001,-1.127362325787544E-001,1.113548059947789E-003,-1.672684098593891E-003,,Corridor
2.431166666666667E+009,1.480999737977982E-001,-1.138308644294739E-001,1.150793978013098E-003,-1.517652301117778E-003,,Corridor
2.431333333333334E+009,1.470033228397369E-001,-1.148509755730629E-001,1.035051303915680E-003,-1.461781910620630E-003,,Corridor
2.431500000000000E+009,1.459372937679291E-001,-1.162026971578598E-001,1.104419119656086E-003,-1.484469743445516E-003,,Corridor
2.431666666666667E+009,1.447713673114777E-001,-1.173215731978416E-001,1.078582601621747E-003,-1.386468298733234E-003,,Corridor
2.431833333333334E+009,1.438219696283341E-001,-1.183774843811989E-001,1.073858002200723E-003,-1.504158950410783E-003,,Corridor
2.432000000000000E+009,1.428114920854569E-001,-1.199123412370682E-001,1.079410314559937E-003,-1.602133270353079E-003,,Corridor
2.432166666666667E+009,1.420565545558929E-001,-1.212628707289696E-001,1.123778638429940E-003,-1.535517279990017E-003,,Corridor
2.432333333333334E+009,1.411217600107193E-001,-1.224328204989433E-001,1.050802064128220E-003,-1.624120981432498E-003,,Corridor
2.432500000000000E+009,1.407169848680496E-001,-1.239785179495812E-001,1.058459165506065E-003,-1.664709649048746E-003,,Corridor
2.432666666666667E+009,1.401019692420960E-001,-1.254789382219315E-001,9.045416954904795E-004,-1.658905763179064E-003,,Corridor
2.432833333333334E+009,1.396027803421021E-001,-1.268378943204880E-001,9.566867956891656E-004,-1.625872566364706E-003,,Corridor
2.433000000000000E+009,1.391372978687286E-001,-1.283000260591507E-001,9.665455436334014E-004,-1.626183628104627E-003,,Corridor
2.433166666666667E+009,1.385889947414398E-001,-1.297776103019714E-001,8.545719902031124E-004,-1.765639986842871E-003,,Corridor
2.433333333333334E+009,1.384343355894089E-001,-1.310817897319794E-001,7.717686239629984E-004,-1.940669608302414E-003,,Corridor
2.433500000000000E+009,1.380446255207062E-001,-1.325366050004959E-001,8.257870795205236E-004,-1.979419030249119E-003,,Corridor
2.433666666666667E+009,1.376770138740540E-001,-1.337066739797592E-001,7.680009584873915E-004,-1.982409041374922E-003,,Corridor
2.433833333333334E+009,1.374357491731644E-001,-1.351709067821503E-001,5.709818797186017E-004,-2.100453479215503E-003,,Corridor
2.434000000000000E+009,1.373357325792313E-001,-1.361434161663055E-001,5.025085411034524E-004,-2.111039124429226E-003,,Corridor
2.434166666666667E+009,1.370883435010910E-001,-1.371224373579025E-001,4.687476321123540E-004,-2.140004653483629E-003,,Corridor
2.434333333333334E+009,1.369063258171082E-001,-1.381154507398605E-001,2.377716737100855E-004,-2.306811977177858E-003,,Corridor
2.434500000000000E+009,1.369015425443649E-001,-1.389007866382599E-001,2.934375952463597E-004,-2.097905613481998E-003,,Corridor
2.434666666666667E+009,1.369626969099045E-001,-1.396608054637909E-001,2.987380321428645E-005,-2.185781486332417E-003,,Corridor
2.434833333333334E+009,1.369677633047104E-001,-1.401918083429337E-001,-1.238895347341895E-004,-2.222290495410562E-003,,Corridor
2.435000000000000E+009,1.372007876634598E-001,-1.407732069492340E-001,-1.843885838752613E-004,-2.147760009393096E-003,,Corridor
2.435166666666667E+009,1.372662931680679E-001,-1.411889940500259E-001,-3.193578158970922E-004,-1.984522212296724E-003,,Corridor
2.435333333333334E+009,1.373671740293503E-001,-1.415416151285172E-001,-3.460723091848195E-004,-1.861069235019386E-003,,Corridor
2.435500000000000E+009,1.375637054443359E-001,-1.418825387954712E-001,-3.855670220218599E-004,-1.849798252806068E-003,,Corridor
2.435666666666667E+009,1.376739144325256E-001,-1.421753317117691E-001,-4.479478811845183E-004,-1.719533465802670E-003,,Corridor
2.435833333333334E+009,1.378920078277588E-001,-1.422929763793945E-001,-6.006791954860091E-004,-1.688155462034047E-003,,Corridor
2.436000000000000E+009,1.377926617860794E-001,-1.423640102148056E-001,-5.283199134282768E-004,-1.607423881068826E-003,,Corridor
2.436166666666667E+009,1.377663463354111E-001,-1.425070464611054E-001,-5.000949022360146E-004,-1.593160675838590E-003,,Corridor
2.436333333333334E+009,1.377666443586350E-001,-1.424947082996368E-001,-4.989536828361452E-004,-1.507401932030916E-003,,Corridor
2.436500000000000E+009,1.376377046108246E-001,-1.421780735254288E-001,-3.959370951633900E-004,-1.542056328617036E-003,,Corridor
2.436666666666667E+009,1.373833864927292E-001,-1.419634521007538E-001,-4.264811577741057E-004,-1.500878948718309E-003,,Corridor
2.436833333333334E+009,1.370629966259003E-001,-1.417284905910492E-001,-5.230702226981521E-004,-1.456214580684900E-003,,Corridor
2.437000000000000E+009,1.369002908468247E-001,-1.415137201547623E-001,-5.587045452557504E-004,-1.470786170102656E-003,,Corridor
2.437166666666667E+009,1.362491995096207E-001,-1.410531997680664E-001,-5.172825185582042E-004,-1.606916426680982E-003,,Corridor
2.437333333333334E+009,1.359191536903381E-001,-1.407729685306549E-001,-4.726855549961329E-004,-1.487815286964178E-003,,Corridor
2.437500000000000E+009,1.355079412460327E-001,-1.400472819805145E-001,-5.293032736517489E-004,-1.542157027870417E-003,,Corridor
2.437666666666667E+009,1.346966177225113E-001,-1.396167129278183E-001,-7.220032857730985E-004,-1.372972968965769E-003,,Corridor
2.437833333333334E+009,1.340575069189072E-001,-1.391415446996689E-001,-6.282517570070922E-004,-1.556793693453074E-003,,Corridor
2.438000000000000E+009,1.332879215478897E-001,-1.385601609945297E-001,-6.903988542035222E-004,-1.715441932901740E-003,,Corridor
2.438166666666667E+009,1.325531303882599E-001,-1.379998922348023E-001,-7.924880483187735E-004,-1.578757422976196E-003,,Corridor
2.438333333333334E+009,1.314411312341690E-001,-1.374697089195252E-001,-8.451874600723386E-004,-1.755624660290778E-003,,Corridor
2.438500000000000E+009,1.306465566158295E-001,-1.370356082916260E-001,-9.455715771764517E-004,-1.693877391517162E-003,,Corridor
2.438666666666667E+009,1.293941289186478E-001,-1.367898434400559E-001,-8.565938915126026E-004,-1.610510633327067E-003,,Corridor
2.438833333333334E+009,1.283730715513229E-001,-1.362434476613998E-001,-9.794833604246378E-004,-1.412234851159155E-003,,Corridor
2.439000000000000E+009,1.271368265151978E-001,-1.360001862049103E-001,-1.063039875589311E-003,-1.476423116400838E-003,,Corridor
2.439166666666667E+009,1.257459819316864E-001,-1.356258094310761E-001,-1.135986763983965E-003,-1.497509423643351E-003,,Corridor
2.439333333333334E+009,1.245384812355042E-001,-1.356572359800339E-001,-1.210138085298240E-003,-1.432117423973978E-003,,Corridor
2.439500000000000E+009,1.232518181204796E-001,-1.355367004871368E-001,-1.248550368472934E-003,-1.374902087263763E-003,,Corridor
2.439666666666667E+009,1.216943711042404E-001,-1.355160772800446E-001,-1.298603718169034E-003,-1.349112135358155E-003,,Corridor
2.439833333333334E+009,1.202198565006256E-001,-1.355024278163910E-001,-1.520294928923249E-003,-1.175741665065289E-003,,Corridor
2.440000000000000E+009,1.190186664462090E-001,-1.358838230371475E-001,-1.340805087238550E-003,-1.143493573181331E-003,,Corridor
2.440166666666667E+009,1.171914264559746E-001,-1.363365352153778E-001,-1.477677375078201E-003,-1.024741912260652E-003,,Corridor
2.440333333333334E+009,1.158466115593910E-001,-1.365473866462708E-001,-1.497033052146435E-003,-9.533103439025581E-004,,Corridor
2.440500000000000E+009,1.143050193786621E-001,-1.371310204267502E-001,-1.417666906490922E-003,-8.857398643158376E-004,,Corridor
2.440666666666667E+009,1.128245368599892E-001,-1.376974582672119E-001,-1.432546414434910E-003,-8.192803943529725E-004,,Corridor
2.440833333333334E+009,1.111533194780350E-001,-1.383121013641357E-001,-1.438477775081992E-003,-7.420300389640033E-004,,Corridor
2.441000000000000E+009,1.096924319863319E-001,-1.390787810087204E-001,-1.303597702644765E-003,-7.016406743787229E-004,,Corridor
2.441166666666667E+009,1.081646308302879E-001,-1.399689912796021E-001,-1.363535178825259E-003,-6.008364143781364E-004,,Corridor
2.441333333333334E+009,1.065868437290192E-001,-1.407547742128372E-001,-1.295384019613266E-003,-6.886600167490542E-004,,Corridor
2.441500000000000E+009,1.052730455994606E-001,-1.419416069984436E-001,-1.169723807834089E-003,-6.419945857487619E-004,,Corridor
2.441666666666667E+009,1.039535328745842E-001,-1.430205404758453E-001,-1.198749057948589E-003,-5.758645129390061E-004,,Corridor
2.441833333333334E+009,1.025088131427765E-001,-1.441732197999954E-001,-1.318478956818581E-003,-5.788415437564254E-004,,Corridor
2.442000000000000E+009,1.010375618934631E-001,-1.454156041145325E-001,-1.153431017883122E-003,-6.579287000931799E-004,,Corridor
2.442166666666667E+009,1.000019833445549E-001,-1.465836912393570E-001,-1.151856034994125E-003,-5.872184410691261E-004,,Corridor
2.442333333333334E+009,9.880070388317108E-002,-1.478666812181473E-001,-1.067256322130561E-003,-5.692952545359731E-004,,Corridor
2.442500000000000E+009,9.783864021301270E-002,-1.491480171680450E-001,-1.010556356050074E-003,-6.438274285756052E-004,,Corridor
2.442666666666667E+009,9.673488140106201E-002,-1.503505259752274E-001,-1.025840290822089E-003,-7.196840015240014E-004,,Corridor
2.442833333333334E+009,9.594316780567169E-002,-1.517840772867203E-001,-1.014277921058238E-003,-5.989779601804912E-004,,Corridor
2.443000000000000E+009,9.499758481979370E-002,-1.531280279159546E-001,-1.054384862072766E-003,-7.250838680192828E-004,,Corridor
2.443166666666667E+009,9.420032799243927E-002,-1.545868068933487E-001,-1.033208565786481E-003,-8.729115943424404E-004,,Corridor
2.443333333333334E+009,9.376164525747299E-002,-1.557837426662445E-001,-1.172110438346863E-003,-8.180963923223317E-004,,Corridor
2.443500000000000E+009,9.286209195852280E-002,-1.571373939514160E-001,-1.123517868109047E-003,-9.323709527961910E-004,,Corridor
2.443666666666667E+009,9.255021065473557E-002,-1.583480089902878E-001,-1.224732142873108E-003,-1.037966809235513E-003,,Corridor
2.443833333333334E+009,9.195399284362793E-002,-1.596543341875076E-001,-1.335640903562307E-003,-1.036671455949545E-003,,Corridor
2.444000000000000E+009,9.157032519578934E-002,-1.607125997543335E-001,-1.449938979931176E-003,-9.741645189933479E-004,,Corridor
2.444166666666667E+009,9.131761640310288E-002,-1.616036295890808E-001,-1.492719515226781E-003,-1.096445135772228E-003,,Corridor
2.444333333333334E+009,9.096288681030273E-002,-1.627191603183746E-001,-1.702470239251852E-003,-1.018875278532505E-003,,Corridor
2.444500000000000E+009,9.062740951776505E-002,-1.635342687368393E-001,-1.849736552685499E-003,-9.840573184192181E-004,,Corridor
2.444666666666667E+009,9.062080085277557E-002,-1.643908619880676E-001,-2.010815776884556E-003,-8.379588834941387E-004,,Corridor
2.444833333333334E+009,9.041224420070648E-002,-1.652570962905884E-001,-2.136301947757602E-003,-7.981914095580578E-004,,Corridor
2.445000000000000E+009,9.009785950183868E-002,-1.657131612300873E-001,-2.162847202271223E-003,-7.397695444524288E-004,,Corridor
2.445166666666667E+009,9.018526971340179E-002,-1.663371473550797E-001,-2.238691551610827E-003,-4.944760003127158E-004,,Corridor
